,Balance,CreditScore,Age,Tenure,EstimatedSalary,DaysLastTransaction,Geography,Gender,MembershipType,HasCrCard,Exited
2754,0.0,682.0,42.0,0.0,160828.98,14.0,France,Male,Savings,True,False
2755,0.0,700.0,31.0,7.0,145151.96,14.0,Spain,Male,FullAccess,False,False
2756,144591.96,492.0,29.0,1.0,196293.76,7.0,Italy,Male,Savings,True,False
2757,0.0,444.0,37.0,4.0,161653.5,62.0,France,Female,FullAccess,True,True
2759,0.0,652.0,37.0,7.0,159486.76,87.0,Netherlands,Male,Savings,True,False
2760,100194.44,557.0,37.0,2.0,38596.34,25.0,Netherlands,Male,Savings,True,False
2761,145295.31,646.0,37.0,6.0,27814.74,21.0,Italy,Male,FullAccess,True,False
2762,106070.29,719.0,28.0,5.0,183893.31,13.0,Netherlands,Male,FullAccess,True,False
2763,120621.89,706.0,47.0,6.0,140803.7,28.0,Germany,Female,Savings,True,False
2764,0.0,660.0,38.0,7.0,146585.53,12.0,Netherlands,Male,FullAccess,False,False
2766,0.0,652.0,30.0,1.0,181300.32,9.0,France,Male,Savings,True,False
2767,171283.91,598.0,27.0,10.0,84136.12,25.0,Netherlands,Male,Savings,True,False
2768,0.0,669.0,26.0,4.0,197594.34,11.0,Netherlands,Male,Savings,True,False
2770,0.0,676.0,32.0,5.0,75465.41,4.0,Netherlands,Male,FullAccess,True,False
2771,77776.39,714.0,28.0,7.0,177737.07,38.0,Netherlands,Male,Savings,True,False
2772,124978.19,597.0,37.0,6.0,7144.46,6.0,Netherlands,Female,FullAccess,True,False
2773,0.0,559.0,29.0,1.0,100000.325,60.0,France,Male,FullAccess,False,False
2774,0.0,564.0,28.0,1.0,162428.05,1.0,Netherlands,Female,Savings,True,False
2775,109799.55,850.0,51.0,3.0,12457.76,30.0,Spain,Male,FullAccess,True,True
2776,0.0,689.0,39.0,7.0,100000.325,41.0,France,Male,FullAccess,False,False
2777,125397.21,758.0,61.0,8.0,182184.09,29.0,Netherlands,Female,Savings,True,True
2778,0.0,604.0,37.0,10.0,129984.2,23.0,Italy,Female,FullAccess,True,False
2779,111347.37,733.0,38.0,9.0,194872.97,11.0,Netherlands,Male,FullAccess,False,False
2780,104291.41,778.0,40.0,8.0,100000.325,8.0,Netherlands,Male,FullAccess,True,False
2781,0.0,732.0,61.0,9.0,157527.6,29.0,Italy,Female,FullAccess,True,True
2782,0.0,646.0,24.0,8.0,92612.88,86.0,Italy,Male,FullAccess,False,False
2783,135703.59,597.0,33.0,6.0,74850.84,41.0,Netherlands,Female,FullAccess,True,False
2784,106453.53,821.0,37.0,5.0,127413.0,16.0,Germany,Male,FullAccess,False,False
2785,132412.38,640.0,43.0,7.0,69584.3,49.0,Italy,Male,Savings,False,True
2786,124401.6,652.0,37.0,9.0,198814.24,40.0,Germany,Female,Savings,True,True
2787,118022.06,805.0,46.0,6.0,162643.15,55.0,France,Male,OnlineBank,True,True
2788,82531.11,540.0,39.0,1.0,114092.52,64.0,Netherlands,Male,Savings,True,False
2790,127278.31,540.0,39.0,4.0,16150.34,7.0,Netherlands,Male,Savings,True,False
2792,0.0,535.0,45.0,2.0,170621.55,12.0,Netherlands,Female,FullAccess,False,False
2793,184244.86,627.0,23.0,5.0,100000.325,83.0,Netherlands,Male,Savings,True,False
2796,151553.19,697.0,39.0,6.0,44946.29,13.0,Netherlands,Female,Savings,True,False
2798,150329.15,579.0,28.0,6.0,145558.42,81.0,Germany,Male,Savings,True,False
2799,121911.59,760.0,43.0,8.0,193312.33,52.0,France,Male,Savings,True,False
2800,156773.78,769.0,51.0,9.0,40257.79,40.0,Netherlands,Male,FullAccess,True,False
2802,113709.28,774.0,53.0,5.0,153887.93,8.0,Italy,Male,Savings,True,True
2803,79974.55,705.0,43.0,7.0,103108.33,19.0,Germany,Female,Savings,True,False
2804,0.0,648.0,44.0,2.0,58652.23,28.0,France,Female,FullAccess,True,False
2805,0.0,688.0,51.0,5.0,91624.11,75.0,Italy,Female,Savings,True,True
2806,0.0,592.0,38.0,5.0,65986.48,73.0,Netherlands,Male,Savings,True,True
2807,144427.96,705.0,33.0,3.0,113845.19,41.0,Netherlands,Male,FullAccess,True,False
2808,99263.09,654.0,42.0,7.0,67607.9,18.0,France,Male,Savings,True,False
2809,79368.87,652.0,32.0,5.0,145471.94,21.0,Netherlands,Female,FullAccess,True,False
2810,0.0,594.0,37.0,10.0,124071.71,12.0,Netherlands,Female,FullAccess,True,False
2811,0.0,695.0,34.0,9.0,67502.12,8.0,Spain,Female,FullAccess,True,False
2812,0.0,597.0,28.0,2.0,78707.97,6.0,France,Male,OnlineBank,True,False
2814,162485.8,652.0,40.0,5.0,149381.32,49.0,Germany,Female,FullAccess,True,False
2816,0.0,683.0,25.0,4.0,152698.24,69.0,France,Male,FullAccess,True,False
2817,0.0,538.0,37.0,8.0,41192.95,18.0,Netherlands,Female,FullAccess,True,False
2818,0.0,669.0,37.0,4.0,132540.33,89.0,France,Male,Savings,True,False
2819,74197.38,730.0,34.0,5.0,96875.52,65.0,Netherlands,Female,FullAccess,True,False
2820,89688.94,622.0,31.0,1.0,100000.325,28.0,France,Female,Savings,True,False
2821,103121.33,714.0,33.0,10.0,49672.01,14.0,Italy,Female,FullAccess,True,False
2822,0.0,569.0,34.0,3.0,133997.53,64.0,Spain,Male,Savings,True,False
2823,120170.07,652.0,59.0,5.0,50454.8,23.0,Netherlands,Female,Savings,True,False
2824,149136.31,628.0,32.0,9.0,100000.325,15.0,Italy,Male,FullAccess,True,False
2825,141136.79,600.0,40.0,1.0,67803.83,9.0,France,Male,Savings,True,False
2826,0.0,652.0,43.0,4.0,9241.78,89.0,Netherlands,Female,Savings,True,False
2827,120026.98,704.0,36.0,7.0,100601.73,27.0,Netherlands,Male,FullAccess,False,False
2828,132168.28,527.0,33.0,9.0,98734.15,73.0,Netherlands,Male,Savings,False,False
2829,0.0,553.0,43.0,5.0,160574.09,29.0,Netherlands,Male,FullAccess,True,False
2830,84903.33,575.0,53.0,1.0,26015.8,2.0,Netherlands,Male,FullAccess,False,False
2831,0.0,626.0,32.0,0.0,187172.54,38.0,Italy,Female,FullAccess,False,False
2832,0.0,582.0,20.0,4.0,55763.66,6.0,Netherlands,Male,Savings,True,False
2833,0.0,683.0,40.0,8.0,75848.22,49.0,Netherlands,Male,Savings,True,False
2834,121535.18,850.0,30.0,9.0,40313.47,29.0,France,Male,Savings,False,False
2835,116662.96,653.0,35.0,6.0,23864.21,21.0,Netherlands,Male,FullAccess,True,False
2836,0.0,679.0,37.0,8.0,51380.9,6.0,Italy,Male,FullAccess,True,False
2837,0.0,549.0,37.0,6.0,93551.36,13.0,Italy,Female,Savings,False,False
2838,155180.56,850.0,36.0,2.0,169415.54,51.0,Netherlands,Female,FullAccess,False,False
2839,108262.87,558.0,32.0,1.0,6935.31,29.0,Netherlands,Female,Savings,True,False
2840,0.0,528.0,40.0,4.0,25399.7,74.0,Netherlands,Male,Savings,True,False
2841,0.0,801.0,38.0,5.0,100000.325,29.0,Italy,Male,FullAccess,True,False
2843,0.0,666.0,38.0,6.0,100000.325,2.0,Germany,Male,FullAccess,True,False
2844,132164.26,606.0,35.0,2.0,164815.59,3.0,Netherlands,Male,Savings,False,False
2845,103583.05,599.0,45.0,10.0,132127.69,54.0,Italy,Male,Savings,True,True
2846,142406.43,544.0,39.0,4.0,146637.45,88.0,Germany,Male,FullAccess,True,False
2847,99842.5,529.0,38.0,7.0,90256.06,55.0,Netherlands,Male,FullAccess,True,True
2848,0.0,850.0,37.0,5.0,34827.43,30.0,Netherlands,Female,FullAccess,True,False
2849,0.0,497.0,41.0,9.0,22074.48,29.0,Netherlands,Male,Savings,True,False
2850,81042.42,764.0,39.0,5.0,109805.17,10.0,France,Female,Savings,False,False
2851,0.0,603.0,37.0,5.0,100478.6,56.0,Italy,Female,Savings,True,True
2852,0.0,609.0,40.0,6.0,97416.34,29.0,Netherlands,Male,FullAccess,True,False
2853,199689.49,487.0,53.0,4.0,100000.325,24.0,Netherlands,Male,Savings,True,True
2855,0.0,652.0,75.0,5.0,9376.89,7.0,Spain,Female,FullAccess,True,False
2856,110219.14,652.0,45.0,3.0,43046.7,83.0,Netherlands,Female,Savings,True,True
2857,0.0,534.0,37.0,3.0,20856.31,11.0,Italy,Male,FullAccess,False,False
2858,0.0,607.0,25.0,3.0,187048.72,31.0,Netherlands,Male,FullAccess,False,False
2859,0.0,551.0,37.0,4.0,53420.53,86.0,Netherlands,Male,FullAccess,True,False
2861,0.0,525.0,25.0,6.0,89566.64,69.0,France,Female,FullAccess,True,False
2862,149564.61,645.0,37.0,8.0,149913.84,66.0,Netherlands,Male,Savings,True,False
2863,0.0,755.0,43.0,9.0,18066.69,34.0,France,Female,Savings,True,False
2864,153366.13,708.0,37.0,8.0,26912.34,5.0,Germany,Male,Savings,True,False
2865,76467.16,715.0,21.0,5.0,173511.72,15.0,Netherlands,Male,Savings,True,False
2867,0.0,559.0,27.0,1.0,1050.33,22.0,Italy,Female,Savings,False,False
2868,73211.12,545.0,36.0,8.0,89587.34,87.0,Spain,Male,FullAccess,True,True
2869,0.0,524.0,22.0,9.0,74405.34,76.0,Netherlands,Male,Savings,True,False
2870,0.0,707.0,55.0,5.0,54409.48,29.0,Italy,Female,FullAccess,False,False
2871,92674.94,671.0,38.0,0.0,3647.57,74.0,Spain,Male,FullAccess,True,False
2872,0.0,652.0,52.0,3.0,198874.52,48.0,Spain,Male,Sustainable,True,True
2875,173331.52,545.0,33.0,7.0,150452.88,48.0,Italy,Female,Savings,True,False
2876,147285.52,604.0,35.0,7.0,57807.05,16.0,Italy,Female,Savings,True,False
2877,119785.47,657.0,67.0,5.0,107534.32,4.0,Spain,Male,FullAccess,True,False
2878,0.0,487.0,36.0,1.0,100000.325,70.0,Italy,Female,Savings,True,False
2879,107467.56,750.0,52.0,6.0,126233.18,51.0,Italy,Female,Savings,True,True
2880,98218.04,652.0,37.0,8.0,182354.46,29.0,Netherlands,Female,Savings,True,True
2881,0.0,711.0,35.0,2.0,120586.32,17.0,Italy,Female,Savings,True,False
2882,0.0,551.0,37.0,3.0,100000.325,5.0,France,Male,FullAccess,True,False
2884,0.0,620.0,29.0,3.0,153392.28,1.0,France,Female,FullAccess,True,False
2886,0.0,449.0,37.0,5.0,82176.48,62.0,France,Female,FullAccess,True,False
2887,97331.19,703.0,26.0,1.0,63717.49,81.0,Germany,Female,Savings,True,False
2888,139265.63,795.0,37.0,2.0,198745.94,6.0,Netherlands,Male,FullAccess,True,False
2890,168094.01,586.0,34.0,5.0,20058.61,55.0,Netherlands,Male,Savings,False,False
2891,0.0,613.0,30.0,5.0,170638.98,81.0,Netherlands,Female,FullAccess,True,False
2892,0.0,601.0,44.0,3.0,30607.11,34.0,Netherlands,Male,FullAccess,True,False
2893,0.0,657.0,50.0,9.0,37171.46,74.0,Netherlands,Male,FullAccess,False,False
2894,0.0,531.0,31.0,3.0,42589.33,13.0,France,Male,Savings,True,False
2895,107363.29,621.0,47.0,7.0,66799.28,6.0,Netherlands,Male,Savings,True,False
2897,0.0,528.0,29.0,9.0,49284.0,46.0,Netherlands,Female,Savings,True,False
2898,139781.06,696.0,52.0,6.0,27445.4,78.0,Italy,Male,Savings,True,True
2899,0.0,586.0,35.0,7.0,100000.325,61.0,France,Female,FullAccess,True,False
2900,148610.41,626.0,26.0,8.0,104502.02,30.0,Netherlands,Female,OnlineBank,False,True
2901,170241.7,498.0,37.0,5.0,165407.96,27.0,Netherlands,Male,FullAccess,True,False
2902,128306.83,691.0,33.0,1.0,113580.79,9.0,Netherlands,Female,Savings,True,False
2903,0.0,568.0,47.0,7.0,45978.39,3.0,Netherlands,Female,FullAccess,True,False
2904,0.0,715.0,35.0,5.0,152012.36,22.0,Italy,Female,Savings,True,False
2905,175454.0,680.0,32.0,7.0,77349.92,19.0,Germany,Male,Savings,False,False
2906,0.0,802.0,37.0,6.0,47322.05,29.0,Spain,Male,FullAccess,True,False
2907,100885.93,652.0,22.0,0.0,38772.65,20.0,Netherlands,Female,FullAccess,True,False
2908,93320.8,494.0,69.0,5.0,24489.44,29.0,Netherlands,Male,Savings,True,False
2909,63176.44,594.0,38.0,6.0,14466.08,5.0,Germany,Male,FullAccess,True,False
2910,139451.67,596.0,33.0,2.0,63142.12,72.0,Netherlands,Male,Savings,False,False
2912,123906.22,699.0,32.0,1.0,127443.82,29.0,Germany,Male,OnlineBank,True,True
2913,0.0,787.0,40.0,6.0,100000.325,11.0,Italy,Female,FullAccess,True,False
2914,0.0,604.0,37.0,7.0,58595.64,49.0,France,Male,FullAccess,False,False
2915,131441.51,489.0,52.0,1.0,37240.11,29.0,Italy,Female,Savings,True,True
2916,0.0,651.0,56.0,2.0,114522.68,31.0,France,Male,Savings,True,True
2917,136325.48,698.0,57.0,6.0,72549.27,28.0,Netherlands,Male,FullAccess,True,True
2918,113150.44,578.0,38.0,4.0,176712.59,78.0,Germany,Female,FullAccess,True,True
2919,0.0,538.0,42.0,9.0,152855.96,36.0,Netherlands,Female,Savings,True,False
2920,0.0,696.0,33.0,4.0,73371.65,27.0,France,Female,FullAccess,True,False
2921,0.0,652.0,46.0,8.0,70323.68,20.0,Germany,Female,Savings,True,False
2922,83264.28,685.0,34.0,6.0,9663.28,83.0,Spain,Male,Savings,False,False
2923,0.0,705.0,41.0,4.0,142514.66,7.0,Netherlands,Male,FullAccess,True,False
2924,148051.52,499.0,37.0,6.0,118623.94,58.0,Germany,Male,Savings,True,False
2925,138489.66,717.0,76.0,9.0,100000.325,29.0,Netherlands,Female,Savings,True,False
2926,0.0,510.0,63.0,8.0,115291.86,8.0,Netherlands,Male,FullAccess,True,False
2927,111589.33,652.0,32.0,6.0,170382.99,13.0,Italy,Male,Savings,True,False
2928,122104.79,668.0,39.0,0.0,112946.67,46.0,Germany,Female,Savings,True,True
2929,96106.83,744.0,32.0,4.0,100000.325,29.0,Germany,Male,Savings,True,False
2930,115930.87,663.0,42.0,7.0,19862.78,29.0,Germany,Male,Savings,True,False
2931,124513.66,638.0,37.0,7.0,158610.89,50.0,Germany,Female,FullAccess,True,False
2932,0.0,688.0,54.0,9.0,191212.63,76.0,France,Male,Savings,True,True
2933,0.0,652.0,46.0,8.0,61931.21,56.0,Italy,Male,Savings,True,False
2934,0.0,631.0,33.0,7.0,58043.02,21.0,Netherlands,Male,Savings,True,True
2935,100988.39,687.0,35.0,8.0,22247.27,77.0,Italy,Male,FullAccess,True,False
2936,118577.24,599.0,44.0,10.0,31448.52,29.0,Netherlands,Male,Savings,True,False
2937,0.0,718.0,28.0,6.0,100000.325,73.0,Italy,Male,FullAccess,True,False
2938,0.0,730.0,27.0,5.0,116081.93,11.0,Netherlands,Male,Savings,True,False
2939,0.0,533.0,39.0,2.0,73669.94,30.0,Netherlands,Female,Savings,False,True
2941,0.0,555.0,26.0,9.0,158918.03,5.0,Spain,Female,FullAccess,False,False
2942,113311.11,850.0,42.0,9.0,198193.75,23.0,Netherlands,Female,Savings,True,False
2943,0.0,678.0,41.0,5.0,13160.03,56.0,Netherlands,Female,Savings,False,False
2944,0.0,576.0,32.0,7.0,100000.325,33.0,Italy,Male,Savings,True,False
2945,0.0,835.0,20.0,4.0,180197.74,29.0,Germany,Male,Savings,False,True
2946,147249.29,592.0,42.0,1.0,63023.02,21.0,France,Male,Savings,True,False
2947,103688.19,774.0,36.0,7.0,118971.74,8.0,Netherlands,Male,Savings,False,False
2948,138740.24,620.0,29.0,1.0,154700.61,65.0,Italy,Female,FullAccess,False,False
2949,111900.14,519.0,37.0,4.0,97577.17,10.0,Italy,Male,Savings,True,False
2950,152760.24,734.0,37.0,0.0,48990.5,13.0,Italy,Female,Savings,True,False
2951,143966.3,763.0,31.0,5.0,140262.96,29.0,Germany,Male,FullAccess,True,True
2952,0.0,733.0,37.0,10.0,130189.53,59.0,Netherlands,Male,Savings,True,False
2953,0.0,650.0,43.0,6.0,16301.91,26.0,Netherlands,Female,Savings,True,False
2954,0.0,538.0,33.0,5.0,126962.41,39.0,France,Female,FullAccess,True,False
2955,0.0,577.0,46.0,1.0,158750.53,29.0,Netherlands,Female,Savings,True,False
2957,0.0,686.0,41.0,10.0,144272.71,11.0,Netherlands,Male,Savings,True,True
2958,0.0,652.0,29.0,2.0,98320.27,11.0,Netherlands,Male,FullAccess,True,False
2959,0.0,530.0,25.0,9.0,100000.325,41.0,Italy,Male,Savings,True,False
2960,123229.46,778.0,37.0,7.0,181221.09,29.0,Netherlands,Female,Savings,True,False
2961,0.0,616.0,31.0,7.0,163809.08,13.0,Spain,Male,FullAccess,True,False
2962,140278.99,550.0,38.0,9.0,171457.06,20.0,France,Male,Savings,True,True
2964,115764.32,652.0,46.0,1.0,102950.79,32.0,France,Male,FullAccess,False,False
2965,131142.53,499.0,36.0,5.0,174918.46,34.0,Germany,Male,Savings,True,False
2966,68375.27,511.0,37.0,5.0,193160.25,33.0,France,Male,Savings,True,True
2967,117833.3,652.0,39.0,5.0,5831.0,36.0,Germany,Female,OnlineBank,False,True
2968,0.0,696.0,36.0,7.0,82298.59,24.0,Netherlands,Female,Savings,True,False
2970,0.0,815.0,45.0,7.0,100000.325,14.0,Netherlands,Male,Savings,False,True
2971,111093.01,681.0,30.0,2.0,68985.99,50.0,Spain,Male,Savings,True,False
2972,132657.55,641.0,42.0,9.0,35367.19,74.0,Netherlands,Male,Savings,True,False
2973,128882.49,591.0,37.0,9.0,196241.94,20.0,Italy,Male,Savings,True,True
2974,69129.59,565.0,59.0,9.0,170705.53,22.0,Netherlands,Male,Savings,True,False
2976,121404.64,729.0,37.0,4.0,159618.17,20.0,Netherlands,Male,Savings,True,False
2978,102097.33,580.0,35.0,1.0,168285.85,18.0,Netherlands,Female,Savings,False,False
2979,154863.15,642.0,37.0,1.0,138052.51,27.0,Italy,Male,Savings,True,False
2983,138782.76,523.0,35.0,8.0,186118.93,29.0,Italy,Male,Savings,True,False
2984,0.0,663.0,37.0,9.0,100000.325,9.0,France,Male,FullAccess,True,False
2985,136291.71,840.0,30.0,8.0,54113.38,34.0,Netherlands,Male,Savings,True,False
2986,107856.57,570.0,42.0,0.0,100000.325,87.0,Netherlands,Male,FullAccess,True,False
2987,0.0,676.0,26.0,1.0,60231.74,82.0,Germany,Female,Savings,False,True
2988,93871.95,689.0,47.0,1.0,156878.42,84.0,France,Male,Savings,True,True
2990,125860.2,491.0,19.0,2.0,129690.5,65.0,Germany,Male,Savings,False,False
2991,172713.44,584.0,49.0,8.0,113860.81,89.0,France,Male,Savings,True,False
2992,0.0,810.0,51.0,5.0,184524.74,15.0,Netherlands,Female,FullAccess,False,False
2993,0.0,745.0,59.0,8.0,36124.98,10.0,Netherlands,Female,Savings,True,False
2994,130786.92,652.0,39.0,3.0,121316.07,19.0,France,Female,Savings,False,False
2995,112367.34,652.0,29.0,2.0,185630.76,42.0,Netherlands,Female,Savings,True,False
2996,0.0,729.0,45.0,7.0,71133.12,34.0,Spain,Male,FullAccess,True,False
2997,106198.5,652.0,26.0,7.0,32020.42,29.0,Netherlands,Female,Savings,True,False
2998,142669.93,751.0,47.0,5.0,162760.96,81.0,France,Male,FullAccess,True,False
2999,112833.35,525.0,33.0,1.0,175178.56,27.0,Netherlands,Male,Savings,False,False
3000,0.0,532.0,40.0,5.0,177099.71,30.0,Netherlands,Female,FullAccess,False,False
3001,0.0,696.0,37.0,4.0,66406.37,29.0,Netherlands,Female,FullAccess,True,False
3002,0.0,786.0,32.0,2.0,59559.81,29.0,Germany,Female,FullAccess,False,False
3003,104305.74,580.0,55.0,5.0,175750.21,25.0,Netherlands,Male,Savings,True,False
3004,140187.1,596.0,47.0,5.0,174311.3,0.0,Germany,Male,FullAccess,True,False
3005,0.0,683.0,39.0,4.0,171716.81,80.0,Italy,Male,FullAccess,True,False
3006,0.0,652.0,37.0,1.0,189362.39,38.0,France,Female,Savings,True,True
3007,164704.38,602.0,33.0,5.0,180716.1,2.0,Netherlands,Male,Savings,True,True
3008,119096.55,779.0,37.0,10.0,116977.89,28.0,Netherlands,Male,Savings,False,False
3012,115465.28,849.0,41.0,9.0,103174.5,83.0,France,Female,Savings,True,False
3013,0.0,471.0,27.0,4.0,122642.09,66.0,Italy,Female,FullAccess,True,False
3014,184926.61,628.0,43.0,3.0,122937.57,29.0,Netherlands,Male,Savings,True,False
3015,85957.88,674.0,43.0,8.0,8757.39,72.0,Netherlands,Male,FullAccess,True,False
3016,114084.6,797.0,37.0,10.0,125782.29,9.0,France,Male,Savings,False,False
3017,166930.76,590.0,37.0,2.0,122487.73,58.0,Spain,Female,FullAccess,True,False
3018,0.0,588.0,27.0,8.0,20066.38,52.0,Netherlands,Female,Savings,True,False
3019,0.0,652.0,29.0,7.0,55473.15,25.0,France,Male,FullAccess,True,False
3020,107193.82,652.0,38.0,5.0,38962.94,59.0,Netherlands,Female,FullAccess,True,False
3022,0.0,648.0,27.0,7.0,163060.43,20.0,Italy,Female,FullAccess,True,False
3023,91068.56,618.0,39.0,2.0,26578.69,44.0,Netherlands,Male,Savings,True,False
3024,0.0,648.0,41.0,5.0,5066.76,29.0,Germany,Male,Savings,False,False
3025,0.0,759.0,39.0,6.0,140497.67,29.0,France,Female,FullAccess,True,False
3026,0.0,585.0,40.0,7.0,146156.98,88.0,France,Male,FullAccess,False,False
3028,108128.96,697.0,48.0,2.0,103944.37,19.0,Germany,Female,FullAccess,True,False
3029,105317.73,605.0,39.0,10.0,138021.36,57.0,Netherlands,Male,FullAccess,True,False
3030,80569.73,676.0,20.0,1.0,68621.98,47.0,Italy,Male,Savings,False,False
3031,174852.89,678.0,22.0,5.0,28149.06,30.0,France,Female,Savings,True,False
3032,89158.94,495.0,45.0,3.0,135169.76,37.0,Spain,Female,OnlineBank,True,True
3033,0.0,652.0,85.0,10.0,100000.325,29.0,Netherlands,Female,FullAccess,True,False
3034,89800.14,770.0,36.0,2.0,100000.325,0.0,Netherlands,Male,Savings,True,False
3035,101207.75,817.0,45.0,9.0,88211.12,37.0,Germany,Male,Savings,True,True
3036,0.0,659.0,37.0,1.0,26900.63,54.0,France,Male,FullAccess,True,False
3037,0.0,693.0,21.0,1.0,3494.02,28.0,France,Male,FullAccess,True,False
3038,0.0,744.0,47.0,9.0,113163.17,53.0,Netherlands,Male,FullAccess,True,False
3039,101440.36,829.0,37.0,8.0,19324.5,29.0,Spain,Female,FullAccess,True,False
3040,0.0,652.0,38.0,4.0,100000.325,29.0,Netherlands,Male,FullAccess,True,False
3041,106603.74,671.0,34.0,7.0,26387.71,20.0,Netherlands,Male,FullAccess,True,False
3042,130420.2,835.0,29.0,10.0,106276.55,65.0,Netherlands,Female,FullAccess,False,False
3044,45022.23,652.0,29.0,2.0,173495.77,29.0,Spain,Male,Savings,True,False
3045,74298.43,621.0,27.0,1.0,52581.96,6.0,Germany,Male,Savings,True,False
3046,133003.03,658.0,31.0,3.0,146339.27,24.0,Netherlands,Female,Savings,False,True
3047,0.0,784.0,48.0,7.0,182609.97,2.0,Netherlands,Male,FullAccess,True,False
3048,136689.66,783.0,37.0,1.0,197890.65,64.0,Italy,Female,Savings,True,False
3050,0.0,791.0,44.0,5.0,123977.86,12.0,Netherlands,Female,Savings,True,True
3051,102520.37,762.0,37.0,1.0,170195.4,6.0,France,Male,Savings,True,False
3052,0.0,607.0,35.0,2.0,114190.3,2.0,Netherlands,Male,FullAccess,True,False
3053,0.0,601.0,34.0,5.0,27022.57,50.0,Netherlands,Female,FullAccess,True,False
3054,88382.01,540.0,67.0,1.0,59457.0,6.0,Netherlands,Male,Savings,False,False
3055,115049.15,812.0,44.0,4.0,165038.41,84.0,France,Male,Savings,True,False
3056,104796.54,685.0,58.0,1.0,154181.41,14.0,France,Male,Savings,True,False
3058,0.0,652.0,58.0,8.0,65708.5,6.0,Spain,Female,FullAccess,True,False
3059,0.0,631.0,33.0,8.0,117374.22,29.0,Netherlands,Female,FullAccess,False,False
3060,0.0,569.0,43.0,7.0,77703.19,20.0,Italy,Female,Savings,True,False
3061,88311.48,584.0,33.0,3.0,177651.38,24.0,Netherlands,Male,Savings,True,False
3062,0.0,582.0,40.0,9.0,60954.45,8.0,Netherlands,Female,OnlineBank,True,False
3063,71872.19,609.0,32.0,7.0,151924.9,3.0,Netherlands,Male,Savings,True,False
3064,110046.93,506.0,35.0,6.0,26318.73,39.0,Netherlands,Male,FullAccess,True,False
3065,104430.08,503.0,42.0,8.0,147557.71,9.0,France,Male,Savings,True,False
3066,0.0,503.0,28.0,5.0,125918.17,72.0,Netherlands,Female,FullAccess,True,False
3067,138653.51,806.0,31.0,10.0,190803.37,83.0,Germany,Male,Savings,True,False
3068,102575.04,653.0,31.0,5.0,11043.54,0.0,France,Female,Savings,True,False
3069,0.0,666.0,43.0,7.0,119100.05,10.0,France,Male,Savings,True,True
