,Balance,CreditScore,Age,Tenure,EstimatedSalary,DaysLastTransaction,Geography,Gender,MembershipType,HasCrCard,Exited,Clusters
1535,139887.01,712.0,47.0,1.0,95719.73,26.0,Spain,Male,Savings,True,False,6
1536,149961.11,634.0,37.0,9.0,57121.51,66.0,Netherlands,Male,Savings,True,False,0
1537,108589.47,685.0,43.0,9.0,194808.51,17.0,Italy,Male,FullAccess,False,False,4
1538,0.0,809.0,33.0,9.0,100000.325,10.0,Spain,Male,Savings,True,False,6
1539,56674.48,707.0,35.0,5.0,17987.4,89.0,Spain,Female,Savings,True,True,2
1540,0.0,648.0,32.0,8.0,133653.38,41.0,Netherlands,Male,Savings,True,False,0
1541,0.0,652.0,37.0,1.0,25101.17,20.0,Spain,Female,FullAccess,True,False,2
1542,105663.56,652.0,33.0,3.0,33330.89,26.0,Netherlands,Female,FullAccess,False,False,5
1543,0.0,585.0,37.0,7.0,2401.26,56.0,Italy,Female,Savings,True,False,2
1544,100683.54,652.0,30.0,5.0,178361.04,26.0,Netherlands,Female,Savings,True,False,1
1545,0.0,630.0,37.0,6.0,162697.93,61.0,Netherlands,Male,FullAccess,True,False,0
1546,139541.58,652.0,29.0,5.0,80607.33,29.0,Netherlands,Male,FullAccess,True,False,0
1547,121801.72,631.0,37.0,2.0,23146.62,19.0,Germany,Female,FullAccess,False,False,5
1548,112281.7,776.0,38.0,5.0,89893.6,5.0,Italy,Male,Savings,False,False,4
1549,0.0,676.0,36.0,4.0,3173.31,2.0,Spain,Female,FullAccess,True,False,2
1550,93499.82,652.0,40.0,5.0,100000.325,50.0,Spain,Female,FullAccess,False,False,5
1551,132255.99,637.0,33.0,0.0,74588.41,23.0,Netherlands,Male,FullAccess,False,False,4
1552,0.0,850.0,20.0,7.0,31288.77,81.0,France,Male,FullAccess,True,False,3
1553,0.0,652.0,44.0,4.0,58561.31,81.0,Spain,Female,FullAccess,True,False,2
1554,121973.28,735.0,49.0,5.0,148804.36,54.0,Netherlands,Male,Savings,True,False,0
1555,99462.8,614.0,32.0,7.0,51117.06,18.0,Italy,Male,FullAccess,True,False,6
1556,0.0,672.0,21.0,3.0,164537.17,0.0,Netherlands,Female,FullAccess,True,False,1
1557,117494.27,642.0,30.0,8.0,61977.82,31.0,France,Male,Savings,False,False,4
1558,138577.34,633.0,29.0,0.0,193362.99,88.0,Netherlands,Female,Savings,True,False,1
1559,0.0,769.0,39.0,5.0,47722.79,15.0,Spain,Male,Savings,True,False,6
1560,139224.92,715.0,23.0,7.0,65057.71,56.0,Netherlands,Male,FullAccess,True,False,0
1561,0.0,652.0,42.0,7.0,46374.64,72.0,France,Female,Savings,False,False,5
1562,0.0,747.0,25.0,4.0,42039.67,27.0,Italy,Female,FullAccess,False,False,5
1563,77354.37,584.0,54.0,1.0,138192.98,66.0,Netherlands,Female,Savings,False,True,5
1564,0.0,476.0,40.0,6.0,22735.45,5.0,Italy,Male,Savings,True,False,6
1565,79259.99,850.0,39.0,7.0,186910.74,30.0,Netherlands,Female,Savings,True,False,1
1566,116295.29,529.0,30.0,2.0,75285.47,33.0,Italy,Male,Savings,True,False,6
1567,0.0,584.0,37.0,5.0,130260.11,1.0,Spain,Female,Savings,False,True,5
1568,74309.81,586.0,34.0,9.0,15034.93,55.0,Italy,Male,Savings,True,False,6
1569,152797.9,674.0,37.0,2.0,175709.4,85.0,Netherlands,Male,Savings,True,True,0
1570,133701.07,552.0,37.0,9.0,101069.71,42.0,France,Male,FullAccess,True,True,3
1571,114430.18,601.0,33.0,7.0,153012.13,6.0,Italy,Female,FullAccess,True,False,2
1572,127504.57,541.0,29.0,7.0,86173.92,38.0,Netherlands,Male,Savings,True,False,0
1573,84113.41,744.0,41.0,2.0,197548.63,36.0,Italy,Female,Savings,True,False,2
1574,0.0,724.0,33.0,5.0,100000.325,52.0,Netherlands,Male,Savings,True,False,0
1575,0.0,533.0,52.0,7.0,100000.325,27.0,Netherlands,Female,Savings,False,True,5
1576,168178.21,618.0,37.0,2.0,101273.23,27.0,France,Male,FullAccess,True,False,3
1577,143903.11,523.0,39.0,1.0,118711.75,29.0,Germany,Female,Savings,True,True,2
1578,129753.69,642.0,37.0,5.0,582.53,63.0,Netherlands,Female,Savings,True,False,1
1579,0.0,652.0,35.0,9.0,100000.325,67.0,France,Male,FullAccess,True,False,3
1580,110641.18,521.0,38.0,5.0,136507.69,21.0,France,Male,Savings,False,True,4
1581,166909.2,662.0,36.0,4.0,138871.12,63.0,Netherlands,Female,FullAccess,True,True,1
1582,154139.45,758.0,34.0,1.0,60728.89,27.0,France,Male,Savings,True,False,3
1583,97459.06,717.0,38.0,5.0,189175.71,70.0,France,Male,Savings,False,False,4
1584,0.0,611.0,40.0,1.0,102547.56,14.0,Italy,Male,FullAccess,True,False,6
1585,112088.04,766.0,43.0,6.0,36706.56,29.0,Netherlands,Male,FullAccess,True,False,0
1586,0.0,652.0,34.0,3.0,44756.25,4.0,Netherlands,Female,FullAccess,True,False,1
1587,0.0,814.0,48.0,7.0,132870.15,6.0,France,Female,FullAccess,True,False,2
1588,141038.57,760.0,37.0,1.0,16287.38,84.0,Spain,Male,FullAccess,True,False,6
1589,84468.67,607.0,39.0,5.0,121945.42,11.0,Germany,Male,FullAccess,True,False,6
1590,118520.26,725.0,36.0,4.0,131173.9,71.0,Netherlands,Male,Savings,False,True,4
1591,142663.46,600.0,37.0,1.0,88669.89,10.0,France,Male,Savings,False,False,4
1592,118627.16,652.0,27.0,4.0,160835.3,17.0,Italy,Male,FullAccess,True,False,6
1593,137523.02,640.0,34.0,1.0,24761.36,38.0,Italy,Male,Savings,False,False,4
1594,110976.23,439.0,28.0,7.0,100000.325,53.0,France,Male,FullAccess,True,False,3
1595,107283.4,652.0,38.0,8.0,157442.75,73.0,Netherlands,Female,Savings,False,False,5
1596,0.0,622.0,38.0,5.0,105295.77,72.0,Italy,Male,FullAccess,False,False,4
1597,0.0,715.0,34.0,4.0,97782.92,81.0,France,Male,Savings,False,False,4
1598,95858.37,657.0,41.0,5.0,68255.88,6.0,Netherlands,Male,Savings,True,False,0
1599,0.0,703.0,36.0,2.0,108790.95,53.0,Netherlands,Male,FullAccess,True,False,0
1600,0.0,652.0,33.0,8.0,143706.18,29.0,Netherlands,Male,FullAccess,True,False,0
1601,0.0,793.0,36.0,0.0,148993.47,37.0,Spain,Female,Savings,False,False,5
1602,117707.18,554.0,37.0,6.0,95277.15,51.0,Italy,Female,FullAccess,False,True,5
1603,174060.46,658.0,36.0,8.0,94925.62,13.0,France,Male,Savings,True,False,3
1604,0.0,711.0,37.0,2.0,83978.86,88.0,Netherlands,Male,FullAccess,True,True,0
1605,157848.53,669.0,25.0,1.0,100000.325,45.0,France,Male,Savings,False,True,4
1606,0.0,763.0,37.0,6.0,149705.25,15.0,Spain,Female,FullAccess,True,False,2
1607,108071.36,697.0,74.0,3.0,16445.79,24.0,Netherlands,Female,FullAccess,True,False,1
1608,14262.8,652.0,35.0,5.0,100000.325,35.0,Netherlands,Female,FullAccess,True,False,1
1609,102749.72,652.0,41.0,7.0,194913.86,15.0,Spain,Male,Savings,False,False,4
1610,161757.87,629.0,36.0,1.0,146371.72,12.0,Spain,Male,FullAccess,True,False,6
1611,0.0,823.0,38.0,1.0,156603.7,70.0,Netherlands,Male,FullAccess,True,False,0
1612,0.0,683.0,35.0,5.0,182566.76,9.0,Germany,Female,Savings,False,False,5
1613,124969.13,555.0,37.0,9.0,60194.05,68.0,Netherlands,Male,Savings,True,False,0
1614,0.0,647.0,44.0,4.0,36579.53,53.0,Germany,Male,Savings,True,True,6
1615,88308.87,714.0,51.0,4.0,5862.53,58.0,France,Female,OnlineBank,False,True,5
1616,0.0,850.0,39.0,10.0,143030.09,8.0,Spain,Female,Savings,True,False,2
1617,0.0,713.0,59.0,3.0,62700.08,27.0,France,Female,FullAccess,True,False,2
1618,112935.87,452.0,30.0,7.0,99017.34,20.0,France,Male,Savings,True,False,3
1619,98567.1,683.0,24.0,8.0,100000.325,90.0,Spain,Female,Savings,True,False,2
1620,180530.51,577.0,26.0,1.0,123454.62,57.0,Netherlands,Female,Savings,False,False,5
1621,140931.57,552.0,33.0,5.0,100000.325,7.0,Netherlands,Male,Savings,False,False,4
1622,148913.72,769.0,31.0,7.0,53817.23,29.0,Germany,Female,FullAccess,True,False,2
1623,0.0,691.0,38.0,7.0,81617.4,83.0,Netherlands,Male,FullAccess,False,False,4
1624,0.0,818.0,49.0,2.0,192298.84,9.0,France,Female,Savings,False,True,5
1625,0.0,652.0,41.0,5.0,143882.25,71.0,Italy,Male,FullAccess,False,False,4
1626,115335.32,639.0,37.0,6.0,53130.41,30.0,Netherlands,Female,FullAccess,True,False,1
1627,0.0,779.0,26.0,0.0,111906.0,29.0,France,Female,FullAccess,False,False,5
1628,134678.13,652.0,33.0,7.0,113177.95,29.0,Italy,Female,Savings,True,False,2
1629,0.0,652.0,38.0,9.0,30529.88,63.0,France,Male,Savings,True,False,3
1630,90547.48,579.0,31.0,2.0,18800.13,28.0,Netherlands,Male,FullAccess,True,False,0
1631,103324.78,652.0,32.0,9.0,46127.7,25.0,Netherlands,Male,Savings,True,False,0
1632,114590.58,531.0,37.0,3.0,75585.48,79.0,Italy,Male,Savings,False,False,4
1633,91286.51,628.0,36.0,3.0,63085.94,84.0,Germany,Male,Savings,True,False,6
1634,163340.12,633.0,32.0,5.0,74415.2,19.0,Netherlands,Male,FullAccess,True,False,0
1635,150900.29,714.0,45.0,8.0,139889.15,29.0,Netherlands,Male,FullAccess,False,False,4
1636,124577.33,604.0,23.0,9.0,7267.25,22.0,Netherlands,Male,Savings,True,False,0
1637,0.0,630.0,35.0,1.0,186826.22,43.0,Spain,Male,FullAccess,False,False,4
1638,93716.72,788.0,57.0,8.0,180150.49,4.0,Netherlands,Female,Savings,True,True,1
1639,111723.08,798.0,37.0,4.0,83478.12,10.0,France,Female,Savings,True,False,2
1640,110765.68,770.0,45.0,4.0,26163.74,59.0,Netherlands,Male,Savings,True,True,0
1641,173459.45,569.0,25.0,9.0,100000.325,28.0,Netherlands,Male,FullAccess,True,False,0
1642,169649.73,425.0,22.0,7.0,136365.0,11.0,Netherlands,Female,FullAccess,False,True,5
1643,0.0,547.0,31.0,9.0,100000.325,67.0,Spain,Female,Savings,False,False,5
1644,0.0,652.0,45.0,8.0,173464.43,59.0,Germany,Male,Savings,True,True,6
1645,0.0,506.0,37.0,5.0,127543.81,3.0,Netherlands,Male,FullAccess,True,False,0
1646,0.0,632.0,36.0,5.0,52526.65,9.0,Netherlands,Female,FullAccess,True,False,1
1647,0.0,620.0,22.0,0.0,32589.45,50.0,Netherlands,Male,Savings,True,False,0
1648,0.0,663.0,32.0,8.0,47161.25,67.0,Netherlands,Male,Savings,True,True,0
1649,56580.95,700.0,46.0,5.0,45424.13,21.0,Italy,Female,FullAccess,False,False,5
1650,142316.14,696.0,38.0,6.0,8018.49,19.0,Germany,Male,Savings,True,False,6
1651,0.0,767.0,31.0,6.0,195668.0,23.0,Italy,Male,FullAccess,True,False,6
1652,152759.0,561.0,56.0,7.0,133167.11,65.0,Netherlands,Male,FullAccess,True,True,0
1653,109733.2,350.0,39.0,0.0,123602.11,77.0,Netherlands,Male,FullAccess,False,True,4
1654,117444.51,706.0,54.0,9.0,186238.85,14.0,Italy,Male,Savings,True,False,6
1655,76001.57,464.0,37.0,5.0,158668.87,9.0,Netherlands,Female,Savings,True,False,1
1656,107747.57,652.0,34.0,3.0,9249.36,76.0,France,Female,Savings,True,False,2
1657,134997.49,587.0,36.0,1.0,44688.08,42.0,France,Female,FullAccess,True,False,2
1658,0.0,667.0,48.0,2.0,148608.39,5.0,France,Female,FullAccess,True,False,2
1659,0.0,737.0,36.0,9.0,188670.9,28.0,Netherlands,Male,Savings,True,True,0
1660,0.0,485.0,30.0,7.0,107067.37,42.0,Italy,Female,Savings,True,False,2
1661,64345.21,590.0,37.0,0.0,61759.33,29.0,Spain,Female,Savings,False,True,5
1662,141665.63,518.0,35.0,8.0,192776.64,30.0,Italy,Female,Savings,False,False,5
1663,0.0,581.0,29.0,5.0,46735.19,77.0,Netherlands,Female,FullAccess,True,False,1
1664,136624.6,785.0,37.0,5.0,169117.74,6.0,Netherlands,Female,FullAccess,True,False,1
1665,161209.66,652.0,52.0,4.0,89081.41,6.0,France,Female,Savings,True,False,2
1666,95010.92,698.0,38.0,10.0,100000.325,15.0,Spain,Male,Savings,True,False,6
1667,167545.32,730.0,37.0,4.0,128246.81,80.0,France,Female,Savings,True,False,2
1668,109044.6,740.0,36.0,4.0,94554.74,61.0,Germany,Female,Savings,True,True,2
1669,122031.55,785.0,47.0,9.0,33823.5,12.0,Italy,Female,Savings,True,True,2
1670,118560.55,544.0,29.0,1.0,164137.36,19.0,Netherlands,Female,Savings,True,False,1
1671,0.0,705.0,61.0,5.0,191313.7,26.0,Netherlands,Male,FullAccess,True,False,0
1672,97840.72,639.0,28.0,8.0,178222.77,20.0,Netherlands,Female,Savings,True,False,1
1673,96950.21,731.0,37.0,8.0,97877.92,64.0,Italy,Male,Savings,True,False,6
1674,123859.6,652.0,45.0,7.0,113051.57,23.0,Netherlands,Male,Savings,False,False,4
1675,0.0,760.0,32.0,7.0,105969.05,29.0,Netherlands,Male,FullAccess,True,False,0
1676,0.0,715.0,33.0,3.0,68087.15,27.0,France,Female,Savings,True,False,2
1677,97786.08,652.0,36.0,8.0,21478.36,24.0,France,Male,Savings,False,False,4
1678,128135.99,652.0,33.0,7.0,158437.73,82.0,Netherlands,Male,Savings,True,False,0
1679,0.0,624.0,33.0,6.0,76551.7,75.0,Spain,Male,Savings,False,False,4
1680,85996.19,634.0,36.0,2.0,15887.68,72.0,Netherlands,Male,Savings,True,False,0
1681,0.0,850.0,50.0,10.0,33741.84,10.0,Spain,Female,FullAccess,True,False,2
1682,104502.11,659.0,37.0,1.0,20652.69,64.0,Netherlands,Female,Savings,True,False,1
1683,95772.97,529.0,35.0,5.0,112781.5,0.0,Spain,Male,Savings,True,False,6
1684,98108.79,572.0,31.0,5.0,100000.325,20.0,Netherlands,Male,Savings,False,False,4
1685,131607.28,640.0,37.0,9.0,100000.325,16.0,Germany,Male,Sustainable,False,True,4
1686,63127.41,652.0,55.0,9.0,185211.28,58.0,Netherlands,Male,FullAccess,True,True,0
1687,0.0,648.0,35.0,7.0,78436.36,29.0,Spain,Male,FullAccess,True,False,6
1688,0.0,579.0,31.0,5.0,139048.0,12.0,Italy,Male,Savings,False,False,4
1689,140355.56,589.0,36.0,5.0,136329.96,63.0,Netherlands,Female,FullAccess,True,False,1
1690,0.0,530.0,36.0,2.0,14721.8,29.0,Italy,Female,FullAccess,True,False,2
1691,0.0,831.0,30.0,5.0,3430.38,22.0,France,Male,FullAccess,False,False,4
1692,107418.27,790.0,24.0,7.0,160450.21,7.0,Netherlands,Male,Savings,False,False,4
1693,0.0,656.0,35.0,6.0,1485.27,66.0,Netherlands,Male,FullAccess,True,False,0
1694,0.0,563.0,32.0,6.0,19720.08,21.0,Spain,Male,FullAccess,True,False,6
1695,167557.12,667.0,39.0,7.0,41183.02,8.0,Italy,Male,Savings,True,False,6
1696,117300.02,613.0,34.0,8.0,139410.08,53.0,Spain,Male,Savings,True,False,6
1697,0.0,429.0,60.0,7.0,163691.48,28.0,Netherlands,Male,FullAccess,True,False,0
1698,143672.9,665.0,23.0,9.0,115147.33,9.0,Netherlands,Female,Savings,True,False,1
1699,0.0,584.0,37.0,1.0,100000.325,3.0,France,Female,Savings,True,False,2
1700,76798.92,652.0,31.0,8.0,196021.73,34.0,Netherlands,Female,Savings,False,False,5
1701,0.0,535.0,49.0,7.0,111421.77,51.0,Spain,Female,Savings,True,False,2
1702,178171.04,776.0,29.0,7.0,115818.51,29.0,Netherlands,Female,Savings,True,False,1
1703,0.0,673.0,37.0,0.0,82351.06,45.0,Netherlands,Female,FullAccess,False,False,5
1704,0.0,627.0,30.0,6.0,113408.47,27.0,Spain,Female,Savings,True,False,2
1705,0.0,796.0,37.0,5.0,54871.02,1.0,Italy,Male,FullAccess,False,False,4
1706,0.0,773.0,33.0,10.0,98820.09,11.0,Spain,Female,Savings,True,False,2
1707,0.0,652.0,36.0,2.0,45570.84,2.0,Spain,Male,FullAccess,True,False,6
1708,107569.96,652.0,69.0,1.0,182336.45,29.0,Netherlands,Female,Savings,True,False,1
1709,0.0,652.0,29.0,5.0,103372.79,58.0,France,Male,FullAccess,True,False,3
1710,0.0,620.0,67.0,5.0,43486.73,11.0,Italy,Female,FullAccess,True,False,2
1711,0.0,605.0,48.0,6.0,40062.99,3.0,Italy,Female,FullAccess,True,False,2
1712,0.0,670.0,32.0,3.0,46175.7,63.0,Italy,Female,FullAccess,True,False,2
1713,70105.87,617.0,42.0,0.0,120830.73,16.0,Netherlands,Male,Savings,True,False,0
1714,0.0,595.0,41.0,9.0,5967.09,51.0,Netherlands,Male,FullAccess,True,False,0
1715,78939.15,687.0,29.0,4.0,122134.56,70.0,Netherlands,Male,Savings,True,True,0
1716,105128.85,757.0,30.0,6.0,62972.13,3.0,Netherlands,Male,FullAccess,True,False,0
1717,113836.27,746.0,31.0,2.0,174815.54,29.0,Netherlands,Male,Savings,True,False,0
1718,0.0,503.0,25.0,5.0,192841.13,23.0,Netherlands,Male,Savings,False,False,4
1719,129248.11,652.0,40.0,5.0,72876.43,63.0,Germany,Female,FullAccess,True,True,2
1720,109118.05,768.0,28.0,3.0,50911.41,29.0,France,Female,FullAccess,False,False,5
1721,0.0,652.0,56.0,7.0,142400.27,29.0,France,Male,Savings,True,True,3
1722,126397.66,658.0,35.0,5.0,100000.325,90.0,France,Male,Savings,False,True,4
1723,108546.16,625.0,36.0,9.0,133807.77,57.0,France,Male,Savings,True,True,3
1724,0.0,717.0,36.0,2.0,179128.69,60.0,France,Male,Savings,True,True,3
1725,0.0,667.0,44.0,8.0,91810.71,29.0,France,Male,Savings,True,False,3
1726,0.0,804.0,24.0,3.0,173195.33,52.0,Netherlands,Male,FullAccess,True,False,0
1727,0.0,693.0,31.0,1.0,182270.88,2.0,Netherlands,Male,FullAccess,True,False,0
1728,152899.24,729.0,36.0,8.0,177130.33,71.0,Germany,Male,FullAccess,True,False,6
1729,0.0,484.0,54.0,3.0,49954.79,90.0,Germany,Male,Savings,False,True,4
1730,109740.62,632.0,40.0,3.0,141896.74,73.0,Italy,Female,Savings,True,False,2
1731,92366.72,536.0,23.0,6.0,120661.71,61.0,Netherlands,Male,FullAccess,True,False,0
1732,0.0,655.0,56.0,5.0,41782.7,5.0,Spain,Female,FullAccess,True,False,2
1733,105102.5,666.0,74.0,7.0,46172.47,4.0,Germany,Male,Savings,True,False,6
1734,0.0,726.0,30.0,5.0,2704.09,47.0,Netherlands,Male,FullAccess,True,False,0
1735,0.0,523.0,39.0,3.0,6726.53,40.0,France,Male,FullAccess,True,False,3
1736,0.0,728.0,33.0,9.0,170764.08,58.0,Netherlands,Male,FullAccess,True,False,0
1737,156660.72,701.0,30.0,3.0,45742.42,31.0,Netherlands,Male,FullAccess,True,False,0
1738,90957.81,518.0,38.0,3.0,162304.59,25.0,Italy,Male,Savings,False,False,4
1739,0.0,739.0,37.0,7.0,80883.82,28.0,France,Male,Savings,False,False,4
1740,117052.82,531.0,31.0,5.0,118508.09,42.0,Germany,Male,Savings,True,True,6
1741,88915.85,452.0,37.0,5.0,69697.74,86.0,Spain,Male,Savings,True,False,6
1742,0.0,652.0,45.0,6.0,183575.01,57.0,France,Male,Savings,True,False,3
1743,152182.83,652.0,37.0,5.0,161203.6,78.0,Italy,Male,Savings,False,False,4
1744,0.0,783.0,39.0,9.0,100000.325,53.0,Spain,Male,FullAccess,True,False,6
1745,130056.23,734.0,22.0,5.0,121894.31,33.0,France,Male,Savings,True,True,3
1746,95039.73,648.0,34.0,3.0,147055.87,7.0,Netherlands,Male,FullAccess,True,False,0
1747,0.0,688.0,52.0,1.0,172033.57,29.0,Italy,Male,Savings,True,False,6
1748,0.0,680.0,35.0,9.0,143774.06,90.0,Netherlands,Male,FullAccess,True,False,0
1749,112773.73,516.0,43.0,5.0,139366.58,9.0,Netherlands,Male,FullAccess,True,False,0
1750,123806.28,680.0,37.0,10.0,81776.84,39.0,Netherlands,Female,Savings,True,True,1
1751,144453.75,604.0,53.0,5.0,190998.96,69.0,Netherlands,Male,Savings,True,True,0
1752,0.0,624.0,27.0,9.0,4470.52,29.0,Germany,Male,FullAccess,False,False,4
1753,0.0,623.0,21.0,10.0,135851.3,27.0,Netherlands,Male,FullAccess,False,False,4
1754,174397.21,624.0,51.0,5.0,172372.63,8.0,Netherlands,Male,FullAccess,True,False,0
1755,0.0,565.0,37.0,3.0,135875.51,27.0,Netherlands,Male,OnlineBank,False,True,4
1756,118803.35,565.0,55.0,4.0,128124.7,17.0,France,Male,FullAccess,True,True,3
1757,171137.62,710.0,54.0,6.0,167023.95,16.0,Netherlands,Male,Savings,True,True,0
1758,0.0,645.0,42.0,6.0,149807.01,29.0,Netherlands,Male,Savings,False,False,4
1759,136678.52,707.0,33.0,8.0,54290.62,44.0,France,Male,Savings,True,False,3
1760,135515.76,655.0,36.0,1.0,86013.96,29.0,Spain,Female,Savings,True,False,2
1761,177799.83,705.0,37.0,5.0,79886.06,85.0,Spain,Female,FullAccess,True,False,2
1762,143542.36,358.0,52.0,5.0,141959.11,29.0,Netherlands,Female,OnlineBank,True,True,1
1763,147487.23,578.0,34.0,8.0,66680.77,63.0,Netherlands,Male,Savings,True,False,0
1764,97764.41,800.0,40.0,5.0,98640.15,53.0,Italy,Female,Savings,True,True,2
1765,0.0,612.0,33.0,9.0,100000.325,36.0,France,Female,Savings,True,True,2
1766,139480.18,681.0,48.0,5.0,163581.67,13.0,Netherlands,Female,Savings,True,False,1
1767,0.0,559.0,25.0,5.0,163221.22,29.0,Spain,Male,FullAccess,True,False,6
1768,140553.46,488.0,39.0,9.0,12440.44,36.0,Netherlands,Female,Savings,False,False,5
1769,0.0,717.0,36.0,5.0,145551.6,20.0,France,Female,FullAccess,True,False,2
1770,141162.08,666.0,37.0,10.0,50908.48,78.0,France,Female,Savings,True,False,2
1771,65848.36,582.0,26.0,5.0,30149.21,55.0,Netherlands,Male,Savings,True,False,0
1772,83319.28,652.0,30.0,0.0,57769.2,86.0,Spain,Female,Savings,False,False,5
1773,0.0,693.0,41.0,4.0,100000.325,29.0,Netherlands,Male,FullAccess,False,False,4
1774,129731.64,694.0,33.0,5.0,178123.86,54.0,Netherlands,Female,FullAccess,True,False,1
1775,0.0,622.0,35.0,5.0,51112.8,29.0,Italy,Female,FullAccess,True,False,2
1776,0.0,598.0,38.0,6.0,173783.38,83.0,Spain,Female,FullAccess,False,False,5
1777,0.0,717.0,35.0,1.0,174770.14,65.0,Netherlands,Male,OnlineBank,False,True,4
1778,107106.33,494.0,37.0,5.0,172063.09,36.0,Italy,Male,FullAccess,True,False,6
1779,0.0,644.0,33.0,8.0,155294.17,16.0,France,Male,FullAccess,True,False,3
1780,0.0,554.0,30.0,5.0,40320.3,14.0,Italy,Female,FullAccess,True,False,2
1781,105303.73,476.0,69.0,1.0,134260.34,29.0,Netherlands,Male,Savings,False,False,4
1782,165798.1,667.0,28.0,6.0,147090.9,89.0,France,Male,Savings,True,False,3
1783,0.0,748.0,40.0,4.0,100000.325,89.0,Netherlands,Female,FullAccess,True,False,1
1784,0.0,719.0,47.0,9.0,63051.32,29.0,Netherlands,Female,Savings,True,True,1
1785,81733.74,845.0,41.0,2.0,199761.29,71.0,Netherlands,Female,FullAccess,False,False,5
1786,0.0,738.0,54.0,4.0,100000.325,6.0,Netherlands,Male,Savings,False,True,4
1787,106171.68,563.0,46.0,8.0,163145.5,84.0,Spain,Female,Savings,True,True,2
1788,0.0,841.0,41.0,1.0,193093.77,13.0,Netherlands,Male,FullAccess,True,False,0
1789,181671.16,652.0,36.0,2.0,57531.14,15.0,Germany,Male,FullAccess,True,False,6
1790,185709.28,613.0,29.0,6.0,77242.19,21.0,France,Female,FullAccess,True,False,2
1791,134250.17,652.0,60.0,8.0,153046.16,78.0,Netherlands,Male,OnlineBank,False,True,4
1792,0.0,705.0,49.0,7.0,63405.2,47.0,Netherlands,Female,Savings,True,True,1
1793,95671.75,584.0,44.0,5.0,106564.88,3.0,France,Female,FullAccess,True,False,2
1794,0.0,534.0,62.0,2.0,42763.12,90.0,Italy,Male,FullAccess,True,True,6
1795,142151.75,672.0,34.0,5.0,168753.34,11.0,France,Female,FullAccess,True,False,2
1796,127823.93,652.0,43.0,5.0,19483.35,20.0,Netherlands,Male,Savings,True,False,0
1797,144164.29,633.0,43.0,3.0,158646.46,25.0,Germany,Male,Savings,True,False,6
1798,63492.94,842.0,58.0,5.0,83172.19,27.0,France,Male,Savings,True,False,3
1799,0.0,661.0,27.0,3.0,76889.79,9.0,Netherlands,Female,Savings,True,False,1
1800,0.0,601.0,74.0,2.0,51554.58,27.0,Italy,Male,FullAccess,False,False,4
1801,106134.46,632.0,41.0,0.0,100000.325,3.0,Netherlands,Male,Savings,False,False,4
1802,127269.75,652.0,29.0,8.0,79495.01,1.0,Netherlands,Male,Savings,False,False,4
1803,0.0,687.0,39.0,7.0,26848.25,67.0,France,Male,FullAccess,True,False,3
1804,146547.78,705.0,43.0,10.0,10072.55,11.0,Germany,Female,Savings,False,True,5
1805,99610.92,639.0,43.0,6.0,187296.78,85.0,Netherlands,Male,FullAccess,True,False,0
1806,117837.43,729.0,37.0,5.0,104016.61,83.0,Germany,Male,Savings,True,True,6
1807,168522.37,556.0,48.0,8.0,151310.16,28.0,Italy,Female,Savings,True,False,2
1808,117337.54,570.0,32.0,9.0,62810.91,15.0,Netherlands,Male,FullAccess,True,False,0
